COUNTYNS,State,NAME,B01001_001E,B01001_calc_PopDensity
659494,MN,Morrison County,32949,11.30721277
1135860,OR,Morrow County,11215,2.13251583
1074071,OH,Morrow County,34976,33.25090811
1034207,ND,Morton County,30544,6.122544916
485135,KS,Morton County,2838,1.501591773
1383958,TX,Motley County,1156,0.451040297
1784885,IL,Moultrie County,14703,16.89759553
1035307,ND,Mountrail County,10152,2.147448976
659495,MN,Mower County,39602,21.49557969
516935,KY,Muhlenberg County,31081,25.67719612
1135861,OR,Multnomah County,798647,715.2753775
1688005,GA,Murray County,39557,44.33472499
1101837,OK,Murray County,13875,12.8676675
659496,MN,Murray County,8353,4.576826326
465258,IA,Muscatine County,42950,37.9089724
357428,GA,Muscogee County,196670,350.8393599
1623003,MI,Muskegon County,173043,132.5934611
1074072,OH,Muskingum County,86076,50.01043464
1101838,OK,Muskogee County,69084,32.91482009
1719593,MT,Musselshell County,4807,0.993063277
1383959,TX,Nacogdoches County,65558,26.74120542
835884,NE,Nance County,3554,3.10711532
606936,MA,Nantucket County,11101,92.90351158
277292,CA,Napa County,140530,72.50862772
1008574,NC,Nash County,94003,67.15748107
974128,NY,Nassau County,1356564,1840.443984
295730,FL,Nassau County,80578,47.960964
1605077,WY,Natrona County,80610,5.827834773
42808,AZ,Navajo County,108705,4.218261644
1383960,TX,Navarro County,48583,18.57904398
1500936,VA,Nelson County,14812,12.14870629
1034217,ND,Nelson County,2920,1.14834598
516936,KY,Nelson County,45388,41.97326654
835885,NE,Nemaha County,7004,6.638229442
485029,KS,Nemaha County,10104,5.43773105
485030,KS,Neosho County,16125,10.89445191
695772,MS,Neshoba County,29376,19.89379786
485031,KS,Ness County,2955,1.06158934
1682927,CA,Nevada County,99092,39.9469912
69169,AR,Nevada County,8440,5.274363826
217270,DE,New Castle County,555133,502.7696186
1026329,NC,New Hanover County,224231,450.4417618
212798,CT,New Haven County,859339,548.8569872
1480150,VA,New Kent County,21103,38.79298696
212799,CT,New London County,268881,156.0796361
758526,MO,New Madrid County,17811,10.19012491
974129,NY,New York County,1632480,27819.8048
1623004,MI,Newaygo County,48142,22.15734823
1248013,SC,Newberry County,38068,23.32888419
1219779,RI,Newport County,83075,313.1220486
1673547,GA,Newton County,106497,150.205821
1383961,TX,Newton County,14057,5.812971257
758527,MO,Newton County,58202,35.96925233
695773,MS,Newton County,21524,14.38157924
450376,IN,Newton County,14018,13.47185339
69900,AR,Newton County,7848,3.691189254
399394,ID,Nez Perce County,40155,18.27603307
974130,NY,Niagara County,211704,156.4831231
1550040,WV,Nicholas County,25324,15.11587899
516937,KY,Nicholas County,7100,14.04646094
659497,MN,Nicollet County,33783,29.07368911
1605078,WY,Niobrara County,2448,0.35992692
1101839,OK,Noble County,11411,6.019803977
1074073,OH,Noble County,14443,14.01081595
450377,IN,Noble County,47451,44.59381316
659498,MN,Nobles County,21839,11.79157554
758528,MO,Nodaway County,22547,9.926797763
1383962,TX,Nolan County,14966,6.335990177
606937,MA,Norfolk County,698249,680.6297135
659499,MN,Norman County,6559,2.901554031
1480151,VA,Northampton County,11957,21.80808623
1209185,PA,Northampton County,301778,315.2131093
1008575,NC,Northampton County,20186,14.52336894
1480152,VA,Northumberland County,12223,24.65466112
1209186,PA,Northumberland County,92325,77.83131226
485032,KS,Norton County,5486,2.412358825
1493928,VA,Nottoway County,15500,19.03555833
1101840,OK,Nowata County,10383,7.085638349
695774,MS,Noxubee County,10828,6.014045636
835886,NE,Nuckolls County,4275,2.869810904
1383963,TX,Nueces County,360486,166.0286344
863599,NV,Nye County,43705,0.928097868
1623005,MI,Oakland County,1250843,556.7798567
1639779,TN,Obion County,30520,21.62768778
465259,IA,O'Brien County,13911,9.373015524
882279,NJ,Ocean County,591939,363.7218004
1623006,MI,Oceana County,26417,18.95519222
1383964,TX,Ochiltree County,10348,4.353767497
1244832,SC,Oconee County,76696,47.27075452
356774,GA,Oconee County,37017,77.53671083
1581102,WI,Oconto County,37556,14.53706619
1623007,MI,Ogemaw County,20928,14.33948507
1266992,SD,Oglala Lakota County,14335,2.643662271
1784894,IL,Ogle County,51328,26.1245481
351262,GA,Oglethorpe County,14784,13.00073608
1717163,WV,Ohio County,42547,155.224963
516938,KY,Ohio County,24071,15.82514916
450378,IN,Ohio County,5887,26.38409816
306915,FL,Okaloosa County,200737,83.31780277
1531928,WA,Okanogan County,41638,3.05278394
295760,FL,Okeechobee County,40572,20.37434037
1101841,OK,Okfuskee County,12115,7.562013175
1101842,OK,Oklahoma County,782051,425.9895277
1101843,OK,Okmulgee County,38889,21.53175106
695775,MS,Oktibbeha County,49481,41.69167639
1383965,TX,Oldham County,2090,0.537781448
516939,KY,Oldham County,65374,134.8063456
1034205,ND,Oliver County,1837,0.981672527
659500,MN,Olmsted County,153065,90.43287249
1581103,WI,Oneida County,35345,12.25093863
974131,NY,Oneida County,230782,73.49927817
399759,ID,Oneida County,4326,1.39311591
974132,NY,Onondaga County,464242,230.2773622
1026341,NC,Onslow County,193912,98.26201274
974133,NY,Ontario County,109472,65.62805041
1623008,MI,Ontonagon County,5968,1.757663769
1494761,VA,Orange County,35612,40.30898953
1461765,VT,Orange County,28937,16.26226653
1383966,TX,Orange County,84047,97.22158024
1008576,NC,Orange County,142938,138.8280019
974134,NY,Orange County,378227,179.7740783
451681,IN,Orange County,19547,18.94466405
295750,FL,Orange County,1321194,565.2007179
277294,CA,Orange County,3164182,1541.02667
1248014,SC,Orangeburg County,88454,30.86966264
758529,MO,Oregon County,10699,5.23034364
1461766,VT,Orleans County,26911,14.98095861
974135,NY,Orleans County,41175,40.63188004
1101844,OK,Osage County,47311,8.131074758
758530,MO,Osage County,13619,8.668811026
485033,KS,Osage County,15882,8.691733943
485034,KS,Osborne County,3603,1.558657342
1623009,MI,Osceola County,23232,15.83991701
465260,IA,Osceola County,6115,5.921980088
295748,FL,Osceola County,338619,98.47136801
1623010,MI,Oscoda County,8277,5.649489754
974136,NY,Oswego County,119104,48.32299623
929104,NM,Otero County,65745,3.838797533
198160,CO,Otero County,18325,5.606676985
835887,NE,Otoe County,15896,9.968883881
1623011,MI,Otsego County,24397,18.2897872
974137,NY,Otsego County,60244,23.22022723
1623012,MI,Ottawa County,284034,194.610162
1101845,OK,Ottawa County,31566,25.88506875
1074074,OH,Ottawa County,40709,61.70172325
485035,KS,Ottawa County,5902,3.161757751
659501,MN,Otter Tail County,57992,11.35525316
69170,AR,Ouachita County,24106,12.70141532
198161,CO,Ouray County,4722,3.366318394
1581104,WI,Outagamie County,184754,111.8825436
1639780,TN,Overton County,22004,19.59880477
516940,KY,Owen County,10741,11.81153494
450379,IN,Owen County,20878,20.9216928
516941,KY,Owsley County,4463,8.729023441
399760,ID,Owyhee County,11455,0.576771202
581294,ME,Oxford County,57325,10.65676782
758531,MO,Ozark County,9236,4.786813376
1581105,WI,Ozaukee County,88284,146.2840382
1513274,WA,Pacific County,21281,8.808827018
1500440,VA,Page County,23749,29.57719489
465261,IA,Page County,15363,11.08843544
295761,FL,Palm Beach County,1446277,284.088504
465262,IA,Palo Alto County,9055,6.200391523
1383967,TX,Palo Pinto County,28317,11.47789183
1023355,NC,Pamlico County,12742,14.62017189
1383968,TX,Panola County,23440,11.15446361
695776,MS,Panola County,34243,19.2962311
1720027,MT,Park County,16246,2.238245101
1605079,WY,Park County,29121,1.620351387
198162,CO,Park County,17392,3.060796323
450380,IN,Parke County,16996,14.7560218
1383969,TX,Parker County,129802,55.47078511
1383970,TX,Parmer County,9852,4.318567289
295739,FL,Pasco County,510593,264.0275519
1026330,NC,Pasquotank County,39479,67.18498084
882232,NJ,Passaic County,504041,1046.233338
1497999,VA,Patrick County,17859,14.27753533
1074075,OH,Paulding County,18872,17.49738383
349912,GA,Paulding County,155840,192.6729203
1101846,OK,Pawnee County,16428,11.16390864
835888,NE,Pawnee County,2676,2.396822475
485036,KS,Pawnee County,6709,3.434292967
394896,ID,Payette County,23041,21.86372277
1101847,OK,Payne County,81512,45.96384754
343153,GA,Peach County,26966,69.28779256
695777,MS,Pearl River County,55149,26.24515785
1383971,TX,Pecos County,15797,1.280324847
1034212,ND,Pembina County,7016,2.421474483
758532,MO,Pemiscot County,17031,13.34854591
1529157,WA,Pend Oreille County,13219,3.644973251
1026129,NC,Pender County,59020,26.15386784
1550042,WV,Pendleton County,7056,3.913999285
516942,KY,Pendleton County,14520,20.2274497
1266995,SD,Pennington County,109294,15.19701245
659502,MN,Pennington County,14184,8.882049316
581295,ME,Penobscot County,151748,17.24666118
1784920,IL,Peoria County,184463,115.1201013
1581106,WI,Pepin County,7262,12.08531652
1266990,SD,Perkins County,2907,0.391014693
835889,NE,Perkins County,2907,1.270637464
1025841,NC,Perquimans County,13459,21.0264128
1784940,IL,Perry County,21384,18.68972794
1639781,TN,Perry County,7912,7.365577626
1213682,PA,Perry County,45924,32.15416035
1074076,OH,Perry County,35985,34.05914789
758533,MO,Perry County,19146,15.58391918
695778,MS,Perry County,12028,7.175499358
516943,KY,Perry County,26917,30.59418111
451682,IN,Perry County,19141,19.35977641
161579,AL,Perry County,9486,5.089327131
69171,AR,Perry County,10322,7.22554351
858646,NV,Pershing County,6611,0.422841718
1008577,NC,Person County,39305,38.68063514
1719590,MT,Petroleum County,432,0.100745144
758534,MO,Pettis County,42371,23.97969004
835890,NE,Phelps County,9120,6.523378493
758535,MO,Phelps County,44789,25.74230576
1209187,PA,Philadelphia County,1575522,4531.771822
1720023,MT,Phillips County,4124,0.309754319
485037,KS,Phillips County,5408,2.357047716
198163,CO,Phillips County,4318,2.42349412
69172,AR,Phillips County,19034,10.56464774
424275,IL,Piatt County,16427,14.44259449
1074077,OH,Pickaway County,57420,44.23060638
1673011,GA,Pickens County,30832,51.29878159
1248015,SC,Pickens County,122746,95.373278
161580,AL,Pickens County,20298,8.891346444
1648580,TN,Pickett County,5088,12.05364058
1581107,WI,Pierce County,41603,27.9915072
1529159,WA,Pierce County,859840,199.0552976
1034230,ND,Pierce County,4210,1.596034519
835891,NE,Pierce County,7157,4.820478828
349086,GA,Pierce County,19164,21.73383004
1784941,IL,Pike County,15754,7.316126073
1213683,PA,Pike County,55498,39.32009236
1074078,OH,Pike County,28214,24.7420808
758536,MO,Pike County,18489,10.64771721
711758,MS,Pike County,39737,37.51072001
516944,KY,Pike County,60483,29.68313316
450381,IN,Pike County,12411,14.33429022
346482,GA,Pike County,18082,32.30892798
161581,AL,Pike County,33403,19.18998514
69173,AR,Pike County,10808,6.947737181
25446,AZ,Pima County,1019722,42.8548311
25447,AZ,Pinal County,419721,30.20127807
659503,MN,Pine County,29129,7.969148816
295745,FL,Pinellas County,957875,1351.009895
659504,MN,Pipestone County,9185,7.625646039
581296,ME,Piscataquis County,16887,1.646063948
198164,CO,Pitkin County,17909,7.123409994
1008578,NC,Pitt County,177372,104.9774445
1101848,OK,Pittsburg County,44382,13.12639847
1480157,VA,Pittsylvania County,61676,24.57499339
1448029,UT,Piute County,1904,0.96927941
277295,CA,Placer County,380077,104.2928314
1605080,WY,Platte County,8673,1.608814326
835892,NE,Platte County,33063,18.93739637
758537,MO,Platte County,98824,90.89432517
1678557,WV,Pleasants County,7507,22.27546376
277296,CA,Plumas County,18699,2.827868464
606938,MA,Plymouth County,512135,300.0827076
465263,IA,Plymouth County,25039,11.20455973
1550044,WV,Pocahontas County,8531,3.502970421
465264,IA,Pocahontas County,6898,4.613901338
69174,AR,Poinsett County,24054,12.24652429
1639782,TN,Polk County,16782,14.90915689
1581108,WI,Polk County,43349,18.31064911
1383972,TX,Polk County,47837,17.47321699
1135862,OR,Polk County,81427,42.43236446
1008579,NC,Polk County,20458,33.23227784
835893,NE,Polk County,5255,4.62869233
758538,MO,Polk County,31549,19.16699993
659505,MN,Polk County,31591,6.188180671
465265,IA,Polk County,474274,320.0174034
343585,GA,Polk County,41621,51.78338682
295747,FL,Polk County,668671,143.6573523
69175,AR,Polk County,20163,9.076778703
1719587,MT,Pondera County,6044,1.43644547
1101849,OK,Pontotoc County,38358,20.55752993
695803,MS,Pontotoc County,31315,24.29022523
659506,MN,Pope County,10980,6.331688418
424277,IL,Pope County,4249,4.448703804
69901,AR,Pope County,63644,30.24304863
1581109,WI,Portage County,70599,34.03568264
1074079,OH,Portage County,162644,128.8401928
450382,IN,Porter County,168041,155.1921167
450383,IN,Posey County,25589,24.13447884
1101850,OK,Pottawatomie County,72000,35.2930702
485038,KS,Pottawatomie County,23545,10.81224348
465266,IA,Pottawattamie County,93503,37.9810442
1383973,TX,Potter County,120899,51.38693315
1265761,SD,Potter County,2326,1.042891944
1213684,PA,Potter County,16937,6.047605239
1719584,MT,Powder River County,1619,0.189527657
1720021,MT,Powell County,6861,1.138864613
516945,KY,Powell County,12321,26.57916715
394951,ID,Power County,7713,2.12134991
465267,IA,Poweshiek County,18605,12.28097258
1674225,VA,Powhatan County,28574,42.39988143
1715847,MT,Prairie County,1342,0.298369405
69176,AR,Prairie County,8244,4.912934335
485039,KS,Pratt County,9582,5.033247832
1074080,OH,Preble County,41207,37.50382619
695779,MS,Prentiss County,25360,23.5949236
1383974,TX,Presidio County,7123,0.713365951
1623013,MI,Presque Isle County,12797,7.500864573
1558642,WV,Preston County,33837,20.13604234
1581110,WI,Price County,13490,4.153340903
1492359,VA,Prince Edward County,22956,25.32667924
1480160,VA,Prince George County,37894,55.13934016
1714670,MD,Prince George's County,906202,724.9258165
1480161,VA,Prince William County,456749,525.2628815
1219781,RI,Providence County,634533,598.297855
198165,CO,Prowers County,12052,2.840156146
198166,CO,Pueblo County,164685,26.6484169
1784966,IL,Pulaski County,5611,10.8764031
1501465,VA,Pulaski County,34234,41.32659225
758539,MO,Pulaski County,52591,37.11399762
516946,KY,Pulaski County,64145,37.61562899
446852,IN,Pulaski County,12660,11.27148482
347593,GA,Pulaski County,11295,17.49578798
69177,AR,Pulaski County,393463,200.1765891
1101851,OK,Pushmataha County,11119,3.075614374
1639783,TN,Putnam County,76440,73.5806145
1550046,WV,Putnam County,56652,63.27692094
1074081,OH,Putnam County,33969,27.1799056
974138,NY,Putnam County,99070,166.0782406
758540,MO,Putnam County,4815,3.593702353
450384,IN,Putnam County,37559,30.17790917
424279,IL,Putnam County,5746,13.85716437
347246,GA,Putnam County,21503,24.08701172
306910,FL,Putnam County,72766,38.59923128
929110,NM,Quay County,8373,1.124899084
596089,MD,Queen Anne's County,49355,51.26963696
974139,NY,Queens County,2298513,8158.437153
695780,MS,Quitman County,7372,7.02780924
350547,GA,Quitman County,2276,5.810523669
351489,GA,Rabun County,16457,17.16668982
1581111,WI,Racine County,195398,226.8381087
1383975,TX,Rains County,11473,19.30569599
1550047,WV,Raleigh County,76232,48.62138983
758541,MO,Ralls County,10217,8.397114239
1034215,ND,Ramsey County,11557,3.759383435
659507,MN,Ramsey County,541493,1373.486689
1383976,TX,Randall County,132475,56.08887126
1784967,IL,Randolph County,32546,21.84206736
1550048,WV,Randolph County,29065,10.79355424
1008580,NC,Randolph County,142958,70.55487528
758542,MO,Randolph County,24945,19.952522
446853,IN,Randolph County,25076,21.40217336
352242,GA,Randolph County,7087,6.389714553
161582,AL,Randolph County,22574,15.0131423
69178,AR,Randolph County,17603,10.42059243
695781,MS,Rankin County,151240,75.29564324
1035301,ND,Ransom County,5361,2.40027493
1673976,VA,Rappahannock County,7332,10.62761296
1719582,MT,Ravalli County,41902,6.766403778
485040,KS,Rawlins County,2509,0.90584952
758543,MO,Ray County,22825,15.49338692
1383977,TX,Reagan County,3752,1.23256881
1383978,TX,Real County,3389,1.871535184
659508,MN,Red Lake County,4008,3.578797267
1383979,TX,Red River County,12275,4.540197664
835894,NE,Red Willow County,10806,5.81894875
659509,MN,Redwood County,15331,6.737440087
1383980,TX,Reeves County,15125,2.215943729
1383981,TX,Refugio County,7236,3.626076071
485041,KS,Reno County,63101,19.40502446
974140,NY,Rensselaer County,159431,94.3461432
1034229,ND,Renville County,2495,1.098365691
659510,MN,Renville County,14721,5.782590878
485042,KS,Republic County,4686,2.522068827
758544,MO,Reynolds County,6315,3.015836521
1639784,TN,Rhea County,32628,39.94427257
659511,MN,Rice County,65765,51.21026588
485043,KS,Rice County,9762,5.189969677
1448030,UT,Rich County,2350,0.881900083
835895,NE,Richardson County,8009,5.603593945
1715338,MT,Richland County,11360,2.104315038
1581112,WI,Richland County,17539,11.55310319
1249299,SC,Richland County,408263,208.1441279
1074082,OH,Richland County,121324,94.59562525
1035302,ND,Richland County,16288,4.380133041
424281,IL,Richland County,15881,17.0298773
1480164,VA,Richmond County,8878,17.90188511
1008581,NC,Richmond County,45189,36.83225335
974141,NY,Richmond County,474101,3182.469323
358024,GA,Richmond County,201463,239.8436152
485044,KS,Riley County,75296,47.68079694
465268,IA,Ringgold County,4984,3.593542221
1702368,NM,Rio Arriba County,39307,2.58946426
198167,CO,Rio Blanco County,6465,0.774968455
198168,CO,Rio Grande County,11351,4.805762482
758545,MO,Ripley County,13693,8.398043917
450385,IN,Ripley County,28425,24.58406455
1689049,WV,Ritchie County,9932,8.484183822
277297,CA,Riverside County,2383286,127.6881106
1639785,TN,Roane County,52897,56.61751473
1550050,WV,Roane County,14205,11.3420203
1480165,VA,Roanoke County,93583,144.2166524
1383982,TX,Roberts County,885,0.369782546
1265786,SD,Roberts County,10285,3.606617053
1639786,TN,Robertson County,69344,56.21051169
1383983,TX,Robertson County,16890,7.626248593
516947,KY,Robertson County,2143,8.280686349
1026130,NC,Robeson County,133442,54.3898503
1581113,WI,Rock County,161769,86.97423732
835896,NE,Rock County,1350,0.516950977
659512,MN,Rock County,9413,7.533047083
424282,IL,Rock Island County,145275,131.2377894
1480166,VA,Rockbridge County,22509,14.56857294
516948,KY,Rockcastle County,16827,20.52438963
357592,GA,Rockdale County,89011,264.7460085
1488970,VA,Rockingham County,79444,36.09542556
1008582,NC,Rockingham County,91270,62.30119042
873181,NH,Rockingham County,305129,169.417981
974142,NY,Rockland County,323686,720.588009
1383984,TX,Rockwall County,93642,284.441672
1101852,OK,Roger Mills County,3708,1.254602985
1101853,OK,Rogers County,90814,51.89825915
1034228,ND,Rolette County,14603,6.243389729
485045,KS,Rooks County,5118,2.218990522
1702369,NM,Roosevelt County,19117,3.01756389
1669428,MT,Roosevelt County,11228,1.841367561
1623014,MI,Roscommon County,23877,17.73229412
659513,MN,Roseau County,15462,3.571336243
1716795,MT,Rosebud County,9250,0.713128729
1074083,OH,Ross County,77051,43.16614992
198169,CO,Routt County,24874,4.065971747
1008583,NC,Rowan County,139605,105.3842697
516949,KY,Rowan County,24499,33.80245019
1383985,TX,Runnels County,10310,3.787295325
485358,KS,Rush County,3102,1.668641256
446854,IN,Rush County,16704,15.80268731
1581114,WI,Rusk County,14183,5.994272278
1383986,TX,Rusk County,53595,22.3942854
1497573,VA,Russell County,27408,22.34797874
516950,KY,Russell County,17760,27.02947483
485046,KS,Russell County,6977,3.039553587
161583,AL,Russell County,58213,35.05587426
1639787,TN,Rutherford County,307128,191.4947533
1008584,NC,Rutherford County,66532,45.43057632
1461767,VT,Rutland County,59273,24.61284762
1383987,TX,Sabine County,10458,8.211989701
465269,IA,Sac County,9868,6.625930765
277298,CA,Sacramento County,1510023,603.8906191
581297,ME,Sagadahoc County,35277,53.63021744
1623015,MI,Saginaw County,192778,92.98590075
198170,CO,Saguache County,6468,0.78815115
882233,NJ,Salem County,63336,73.69160463
835897,NE,Saline County,14288,9.609820964
758550,MO,Saline County,23102,11.80651013
485047,KS,Saline County,54977,29.47167687
424283,IL,Saline County,24231,24.62737221
67102,AR,Saline County,118009,62.97248504
1448031,UT,Salt Lake County,1120805,583.1622532
1248016,SC,Saluda County,20299,17.30521151
1026131,NC,Sampson County,63561,25.95007128
1383988,TX,San Augustine County,8327,6.058665011
277299,CA,San Benito County,59416,16.52008807
277300,CA,San Bernardino County,2135413,41.10128555
277301,CA,San Diego County,3302833,302.9941503
277302,CA,San Francisco County,870044,7168.190471
1383989,TX,San Jacinto County,27819,18.86888102
277303,CA,San Joaquin County,732212,203.0389818
1531931,WA,San Juan County,16473,36.57179587
1448032,UT,San Juan County,15281,0.754500567
936844,NM,San Juan County,127455,8.919493131
198171,CO,San Juan County,544,0.542015888
277304,CA,San Luis Obispo County,281455,32.9240586
277305,CA,San Mateo County,765935,659.1746544
929114,NM,San Miguel County,28034,2.292482223
198172,CO,San Miguel County,7968,2.390921614
1383990,TX,San Patricio County,67046,37.33092318
1383991,TX,San Saba County,5962,2.027582768
1266977,SD,Sanborn County,2388,1.619700788
1719578,MT,Sanders County,11521,1.611462735
929113,NM,Sandoval County,140769,14.64948722
1074084,OH,Sandusky County,59299,56.05385903
1785010,IL,Sangamon County,197661,87.89318766
1623016,MI,Sanilac County,41376,16.59656849
1448033,UT,Sanpete County,29366,7.131302246
277306,CA,Santa Barbara County,443738,62.63967412
277307,CA,Santa Clara County,1922200,574.8383699
277308,CA,Santa Cruz County,273765,237.464658
40472,AZ,Santa Cruz County,46584,14.54108112
933322,NM,Santa Fe County,148917,30.10170894
306914,FL,Santa Rosa County,170442,65.00332156
295741,FL,Sarasota County,412144,285.7580921
974143,NY,Saratoga County,227377,108.3842223
1035303,ND,Sargent County,3883,1.746330823
835898,NE,Sarpy County,178351,289.1498948
1581115,WI,Sauk County,63596,29.52890454
835899,NE,Saunders County,21024,10.81906276
1581116,WI,Sawyer County,16370,5.025763379
974144,NY,Schenectady County,154883,292.3099656
1383992,TX,Schleicher County,3061,0.901740597
344129,GA,Schley County,5211,12.05448566
974145,NY,Schoharie County,31364,19.47465415
1623017,MI,Schoolcraft County,8069,2.658521495
1785037,IL,Schuyler County,7064,6.237462724
974146,NY,Schuyler County,17992,21.15696809
758551,MO,Schuyler County,4502,5.656372927
1213685,PA,Schuylkill County,143555,71.18503147
1074085,OH,Scioto County,76377,48.32494083
1008585,NC,Scotland County,35262,42.66062983
758552,MO,Scotland County,4898,4.332410851
1639788,TN,Scott County,21954,15.92424879
1498172,VA,Scott County,22009,15.85906997
758553,MO,Scott County,38729,35.6039403
695782,MS,Scott County,28415,18.00808841
659514,MN,Scott County,143372,155.3858522
516951,KY,Scott County,53517,73.33424745
485048,KS,Scott County,4949,2.662847404
465270,IA,Scott County,172288,145.2145154
450386,IN,Scott County,23743,48.14793346
424286,IL,Scott County,5047,7.766273484
69179,AR,Scott County,10442,4.518266116
835900,NE,Scotts Bluff County,36255,18.93133088
350204,GA,Screven County,13990,8.364521574
1383993,TX,Scurry County,17239,7.351102282
69180,AR,Searcy County,7923,4.592572331
69181,AR,Sebastian County,127461,92.52384261
485049,KS,Sedgwick County,512064,198.2078776
198173,CO,Sedgwick County,2350,1.655606826
1101854,OK,Seminole County,25071,15.29614109
351263,GA,Seminole County,8437,13.71390191
303665,FL,Seminole County,455086,567.9030651
1074086,OH,Seneca County,55475,38.87112962
974147,NY,Seneca County,34612,41.28321835
1652643,TN,Sequatchie County,14730,21.39275549
1101855,OK,Sequoyah County,41359,23.7180228
1639789,TN,Sevier County,96287,62.74662472
1448034,UT,Sevier County,21118,4.267987066
69182,AR,Sevier County,17193,11.74641335
835901,NE,Seward County,17127,11.57233115
485050,KS,Seward County,22692,13.69716362
1383994,TX,Shackelford County,3311,1.398232697
758554,MO,Shannon County,8246,3.171679413
695783,MS,Sharkey County,4511,4.03434357
69183,AR,Sharp County,17043,10.88689047
1682610,CA,Shasta County,179085,18.31466417
1581117,WI,Shawano County,41009,17.72640377
485051,KS,Shawnee County,178284,126.5335231
1581118,WI,Sheboygan County,115205,86.95694423
1785051,IL,Shelby County,21832,11.11301667
1639790,TN,Shelby County,937005,473.7972806
1383995,TX,Shelby County,25478,12.36456287
1074087,OH,Shelby County,48797,46.21247465
758555,MO,Shelby County,6061,4.672262407
516952,KY,Shelby County,46786,47.56735556
465271,IA,Shelby County,11694,7.642585061
450387,IN,Shelby County,44399,41.6959742
161584,AL,Shelby County,211261,103.8590388
1673918,VA,Shenandoah County,43045,32.71150971
659515,MN,Sherburne County,93231,83.15061917
1677577,MT,Sheridan County,3574,0.823443132
1605081,WY,Sheridan County,30012,4.592168052
1034203,ND,Sheridan County,1405,0.55788079
835902,NE,Sheridan County,5234,0.827895094
485052,KS,Sheridan County,2506,1.079931148
1383996,TX,Sherman County,3058,1.279149414
1135863,OR,Sherman County,1605,0.752407833
835903,NE,Sherman County,3042,2.075757321
485053,KS,Sherman County,5966,2.181198713
1623018,MI,Shiawassee County,68493,49.80663028
1702379,ID,Shoshone County,12526,1.833726538
659516,MN,Sibley County,14912,9.777886502
1702370,NM,Sierra County,11135,1.028233873
277310,CA,Sierra County,2930,1.186862083
1719575,MT,Silver Bow County,34814,18.72154978
695784,MS,Simpson County,27073,17.7419576
516953,KY,Simpson County,18063,29.77797972
1034208,ND,Sioux County,4413,1.557332831
835904,NE,Sioux County,1266,0.236515051
465272,IA,Sioux County,34825,17.50981089
277311,CA,Siskiyou County,43540,2.677418441
1531402,WA,Skagit County,123907,27.65011534
1529220,WA,Skamania County,11620,2.705541935
1035896,ND,Slope County,704,0.223737517
1639791,TN,Smith County,19458,23.90357374
1383997,TX,Smith County,225015,94.28252666
695785,MS,Smith County,16063,9.747403215
484969,KS,Smith County,3663,1.579395489
1500545,VA,Smyth County,31059,26.56904103
1529222,WA,Snohomish County,786620,145.5609686
1213686,PA,Snyder County,40466,47.52070799
1702371,NM,Socorro County,17000,0.987564721
277312,CA,Solano County,438530,206.0444057
1209188,PA,Somerset County,74949,26.93495636
882234,NJ,Somerset County,330176,422.3190815
596907,MD,Somerset County,25737,31.07787965
581298,ME,Somerset County,50710,4.989161243
1383998,TX,Somervell County,8743,18.10375235
1657246,CA,Sonoma County,501317,122.8269245
1480171,VA,Southampton County,17939,11.55962629
353055,GA,Spalding County,64719,127.5010942
1248592,SC,Spartanburg County,302195,144.4493659
516954,KY,Spencer County,18246,37.72896853
450388,IN,Spencer County,20526,19.97423724
1266987,SD,Spink County,6543,1.68022014
1529225,WA,Spokane County,497875,108.9811133
1480172,VA,Spotsylvania County,131412,126.3714018
758546,MO,St. Charles County,389985,268.6522511
1784987,IL,St. Clair County,263463,154.6589893
1625033,MI,St. Clair County,159566,85.4121096
758547,MO,St. Clair County,9383,5.36725552
164997,AL,St. Clair County,87306,53.370584
1581833,WI,St. Croix County,87917,46.98626536
83331,AR,St. Francis County,26294,15.99262769
758548,MO,St. Francois County,66342,56.68575765
308371,FL,St. Johns County,235503,151.366953
1625034,MI,St. Joseph County,60897,46.96898707
452855,IN,St. Joseph County,269240,227.030765
977309,NY,St. Lawrence County,109558,15.78810561
758549,MO,St. Louis County,998684,759.9012477
662850,MN,St. Louis County,200080,12.36461145
308372,FL,St. Lucie County,305591,206.3889596
1697853,MD,St. Mary's County,111531,120.0551638
1480173,VA,Stafford County,144012,206.5466381
485054,KS,Stafford County,4214,2.054217141
277314,CA,Stanislaus County,539301,139.1865627
1266998,SD,Stanley County,2997,0.801109688
1025844,NC,Stanly County,61114,59.71835464
835905,NE,Stanton County,5992,5.410380323
485055,KS,Stanton County,2063,1.170759906
1065576,OH,Stark County,373475,250.6435257
1035618,ND,Stark County,30876,8.931224583
424288,IL,Stark County,5500,7.372807136
450389,IN,Starke County,22941,28.65190254
1383999,TX,Starr County,63894,20.16843813
765806,MO,Ste. Genevieve County,17871,13.8234786
659517,MN,Stearns County,156819,45.09063611
1034220,ND,Steele County,1910,1.035447223
659518,MN,Steele County,36676,32.95902354
1384000,TX,Stephens County,9372,4.0353116
1101856,OK,Stephens County,43983,19.51390969
350028,GA,Stephens County,25676,55.33657684
1785076,IL,Stephenson County,45433,31.07125531
1384001,TX,Sterling County,1141,0.47706198
974148,NY,Steuben County,96927,26.91291732
450390,IN,Steuben County,34474,43.10708625
1531930,WA,Stevens County,44214,6.890758741
